Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
адрес	_	N.Masc.Inan	A1	MiP, МН, Поехали	3	адресам	Dat.Plur	_	_	_	_
покупать	_	V	A1	Golosa, MiP, LM, МН	1	покупать	Inf	_	_	_	магазин
покупать	_	V	A1	Golosa, MiP, LM, МН	2	покупали	Plur.Past	_	_	_	магазин
покупать	_	V	A1	Golosa, MiP, LM, МН	3	покупает	Sing.3.Pres/Fut	_	_	_	магазин
родственник	_	N.Masc.Anim	A1	Golosa, MiP, МН	1	родственники	Nom.Plur	_	_	_	_
родственник	_	N.Masc.Anim	A1	Golosa, MiP, МН	2	родственников	Gen.Plur	_	_	_	_
родственник	_	N.Masc.Anim	A1	Golosa, MiP, МН	3	родственник	Nom.Sing	_	_	_	_
погода	_	N.Fem.Inan	A1	MiP, LM, МН	1	погода	Nom.Sing	_	_	_	_
погода	_	N.Fem.Inan	A1	MiP, LM, МН	2	погоды	Gen.Sing	_	_	_	_
погода	_	N.Fem.Inan	A1	MiP, LM, МН	3	погоду	Acc.Sing	_	_	_	_
октябрь	_	N.Masc.Inan	A1	MiP, LM, МН	1	октября	Gen.Sing	_	_	_	_
октябрь	_	N.Masc.Inan	A1	MiP, LM, МН	2	октябре	Loc.Sing	_	_	_	_
октябрь	_	N.Masc.Inan	A1	MiP, LM, МН	3	октябрь	Nom.Sing	_	_	_	_
здоровье	_	N.Neut.Inan	A1	MiP, LM, МН	1	здоровья	Gen.Sing	_	_	_	_
здоровье	_	N.Neut.Inan	A1	MiP, LM, МН	2	здоровье	Acc.Sing	_	_	_	_
здоровье	_	N.Neut.Inan	A1	MiP, LM, МН	3	здоровьем	Ins.Sing	_	_	_	_
московский	_	A	A1	Golosa, MiP, МН	1	московской	Gen.Fem.Sing	_	_	_	_
московский	_	A	A1	Golosa, MiP, МН	2	московская	Nom.Fem.Sing	_	_	_	_
московский	_	A	A1	Golosa, MiP, МН	3	московские	Nom.Plur	_	_	_	_
столица	_	N.Fem.Inan	A1	МН	1	столицы	Gen.Sing	_	_	_	_
столица	_	N.Fem.Inan	A1	МН	2	столице	Loc.Sing	_	_	_	_
столица	_	N.Fem.Inan	A1	МН	3	столицей	Ins.Sing	_	_	_	_
физика	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	физики	Gen.Sing	_	_	_	_
физика	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	физика	Nom.Sing	_	_	_	_
физика	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	физике	Dat.Sing	_	_	_	_
дядя	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	1	дядя	Nom.Sing	_	_	_	_
дядя	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	2	дяди	Gen.Sing	_	_	_	_
дядя	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	3	дядю	Acc.Sing	_	_	_	_
научный	_	A	A1	MiP, МН	1	научной	Gen.Fem.Sing	_	_	_	_
научный	_	A	A1	MiP, МН	2	научных	Gen.Plur	_	_	_	_
научный	_	A	A1	MiP, МН	3	научного	Gen.Neut.Sing	_	_	_	_
осень	_	N.Fem.Inan	A1	LM, МН	1	осенью	Ins.Sing	_	_	_	_
осень	_	N.Fem.Inan	A1	LM, МН	2	осень	Acc.Sing	_	_	_	_
осень	_	N.Fem.Inan	A1	LM, МН	3	осени	Gen.Sing	_	_	_	_
почта	_	N.Fem.Inan	A1	MiP, LM, МН	1	почта	Nom.Sing	_	_	_	_
почта	_	N.Fem.Inan	A1	MiP, LM, МН	2	почты	Gen.Sing	_	_	_	_
почта	_	N.Fem.Inan	A1	MiP, LM, МН	3	почту	Acc.Sing	_	_	_	_
музыкант	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	1	музыканты	Nom.Plur	_	_	_	_
музыкант	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	2	музыкантов	Gen.Plur	_	_	_	_
музыкант	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	3	музыкант	Nom.Sing	_	_	_	_
профессия	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	профессию	Acc.Sing	_	_	_	_
профессия	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	профессия	Nom.Sing	_	_	_	_
профессия	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	профессий	Gen.Plur	_	_	_	_
старший	_	A	A1	Golosa, MiP, МН	1	старше	Comp	_	_	_	_
старший	_	A	A1	Golosa, MiP, МН	2	старшая	Nom.Fem.Sing	_	_	_	_
старший	_	A	A1	Golosa, MiP, МН	3	старший	Nom.Masc.Sing	_	_	_	_
аудитория	_	N.Fem.Inan	A1	Golosa, MiP, МН, Поехали	1	аудитории	Gen.Sing	_	_	_	_
аудитория	_	N.Fem.Inan	A1	Golosa, MiP, МН, Поехали	2	аудиторию	Acc.Sing	_	_	_	_
аудитория	_	N.Fem.Inan	A1	Golosa, MiP, МН, Поехали	3	аудитория	Nom.Sing	_	_	_	_
народный	_	A	A1	МН	1	народной	Gen.Fem.Sing	_	_	_	_
народный	_	A	A1	МН	2	народного	Gen.Neut.Sing	_	_	_	_
народный	_	A	A1	МН	3	народных	Gen.Plur	_	_	_	_
журналист	_	N.Masc.Anim	A1	Golosa, MiP, МН	1	журналистов	Gen.Plur	_	_	_	_
журналист	_	N.Masc.Anim	A1	Golosa, MiP, МН	2	журналисты	Nom.Plur	_	_	_	_
журналист	_	N.Masc.Anim	A1	Golosa, MiP, МН	3	журналистам	Dat.Plur	_	_	_	_
мясо	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН, Кс	1	мяса	Gen.Sing	_	_	_	_
мясо	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН, Кс	2	мясо	Acc.Sing	_	_	_	_
мясо	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН, Кс	3	мясом	Ins.Sing	_	_	_	_
яблоко	_	N.Neut.Inan	A1	Golosa, MiP, МН, Кс	1	яблоко	Nom.Sing	_	_	_	_
яблоко	_	N.Neut.Inan	A1	Golosa, MiP, МН, Кс	2	яблока	Gen.Sing	_	_	_	_
яблоко	_	N.Neut.Inan	A1	Golosa, MiP, МН, Кс	3	яблоком	Ins.Sing	_	_	_	_
артист	_	N.Masc.Anim	A1	MiP, МН, Поехали	1	артист	Nom.Sing	_	_	_	_
артист	_	N.Masc.Anim	A1	MiP, МН, Поехали	2	артисты	Nom.Plur	_	_	_	_
артист	_	N.Masc.Anim	A1	MiP, МН, Поехали	3	артиста	Gen.Sing	_	_	_	_
больной	_	N.Masc.Anim	A1	MiP, МН	1	больных	Gen.Plur	_	_	_	_
больной	_	A	A1	MiP, МН	2	больно	Neut.Sing	_	_	_	_
больной	_	A	A1	MiP, МН	3	больной	Nom.Masc.Sing	_	_	_	_
снег	_	N.Masc.Inan	A1	MiP, LM, МН	1	снег	Nom.Sing	_	_	_	_
снег	_	N.Masc.Inan	A1	MiP, LM, МН	2	снега	Gen.Sing	_	_	_	_
снег	_	N.Masc.Inan	A1	MiP, LM, МН	3	снегу	Loc.Sing	_	_	_	_
июль	_	N.Masc.Inan	A1	MiP, LM, МН	1	июля	Gen.Sing	_	_	_	_
июль	_	N.Masc.Inan	A1	MiP, LM, МН	2	июле	Loc.Sing	_	_	_	_
июль	_	N.Masc.Inan	A1	MiP, LM, МН	3	июль	Nom.Sing	_	_	_	_
дорогой	_	A	A1	Golosa, MiP, LM, МН	1	дорогой	Nom.Masc.Sing	_	_	_	_
дорогой	_	A	A1	Golosa, MiP, LM, МН	2	дорогая	Nom.Fem.Sing	_	_	_	_
дорогой	_	A	A1	Golosa, MiP, LM, МН	3	дорогие	Nom.Plur	_	_	_	_
кабинет	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	кабинет	Acc.Sing	_	_	_	_
кабинет	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	кабинете	Loc.Sing	_	_	_	_
кабинет	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	кабинета	Gen.Sing	_	_	_	_
единица	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	единица	Nom.Sing	_	_	_	_
единица	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	единиц	Gen.Plur	_	_	_	_
единица	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	единицы	Nom.Plur	_	_	_	_
молоко	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН, Кс	1	молока	Gen.Sing	_	_	_	_
молоко	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН, Кс	2	молоко	Acc.Sing	_	_	_	_
молоко	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН, Кс	3	молоком	Ins.Sing	_	_	_	_
преподаватель	_	N.Masc.Anim	A1	Golosa, MiP, МН	1	преподаватель	Nom.Sing	_	_	_	_
преподаватель	_	N.Masc.Anim	A1	Golosa, MiP, МН	2	преподавателя	Gen.Sing	_	_	_	_
преподаватель	_	N.Masc.Anim	A1	Golosa, MiP, МН	3	преподаватели	Nom.Plur	_	_	_	_
пальто	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН, Кс	1	пальто	Acc.Sing	_	_	_	_
пальто	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН, Кс	2	польты	Nom.Plur	_	_	_	_
стул	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	стула	Gen.Sing	_	_	_	_
стул	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	стул	Acc.Sing	_	_	_	_
стул	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	стулья	Acc.Plur	_	_	_	_
июнь	_	N.Masc.Inan	A1	MiP, LM, МН	1	июня	Gen.Sing	_	_	_	_
июнь	_	N.Masc.Inan	A1	MiP, LM, МН	2	июне	Loc.Sing	_	_	_	_
ручка	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	ручку	Acc.Sing	_	_	_	_
ручка	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	ручки	Gen.Sing	_	_	_	_
ручка	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	ручкой	Ins.Sing	_	_	_	_
костюм	_	N.Masc.Inan	A1	Golosa, MiP, МН, Кс	1	костюме	Loc.Sing	_	_	_	_
костюм	_	N.Masc.Inan	A1	Golosa, MiP, МН, Кс	2	костюм	Nom.Sing	_	_	_	_
костюм	_	N.Masc.Inan	A1	Golosa, MiP, МН, Кс	3	костюмы	Nom.Plur	_	_	_	_
подруга	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	1	подруга	Nom.Sing	_	_	_	_
подруга	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	2	подруги	Nom.Plur	_	_	_	_
подруга	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	3	подругу	Acc.Sing	_	_	_	_
лекция	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	лекции	Loc.Sing	_	_	_	_
лекция	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	лекция	Nom.Sing	_	_	_	_
лекция	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	лекцию	Acc.Sing	_	_	_	_
август	_	N.Masc.Inan	A1	MiP, МН, Поехали	1	августа	Gen.Sing	_	_	_	_
август	_	N.Masc.Inan	A1	MiP, МН, Поехали	2	августе	Loc.Sing	_	_	_	_
август	_	N.Masc.Inan	A1	MiP, МН, Поехали	3	август	Nom.Sing	_	_	_	_
словарь	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	словарь	Nom.Sing	_	_	_	_
словарь	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	словаря	Gen.Sing	_	_	_	_
словарь	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	словаре	Loc.Sing	_	_	_	_
любимый	_	A	A1	LM, МН	1	любимый	Nom.Masc.Sing	_	_	_	_
любимый	_	A	A1	LM, МН	2	любимая	Nom.Fem.Sing	_	_	_	_
любимый	_	A	A1	LM, МН	3	любимой	Gen.Fem.Sing	_	_	_	_
холодный	_	A	A1	MiP, LM, МН	1	холодно	Neut.Sing	_	_	_	_
холодный	_	A	A1	MiP, LM, МН	2	холодный	Nom.Masc.Sing	_	_	_	_
холодный	_	A	A1	MiP, LM, МН	3	холодную	Acc.Fem.Sing	_	_	_	_
вино	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН, Поехали	1	вина	Gen.Sing	_	_	_	_
вино	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН, Поехали	2	вино	Acc.Sing	_	_	_	_
вино	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН, Поехали	3	вином	Ins.Sing	_	_	_	_
женский	_	A	A1	Golosa, MiP, МН	1	женский	Nom.Masc.Sing	_	_	_	_
женский	_	A	A1	Golosa, MiP, МН	2	женской	Gen.Fem.Sing	_	_	_	_
женский	_	A	A1	Golosa, MiP, МН	3	женская	Nom.Fem.Sing	_	_	_	_
платье	_	N.Neut.Inan	A1	Golosa, MiP, МН, Кс	1	платье	Acc.Sing	_	_	_	_
платье	_	N.Neut.Inan	A1	Golosa, MiP, МН, Кс	2	платья	Gen.Sing	_	_	_	_
платье	_	N.Neut.Inan	A1	Golosa, MiP, МН, Кс	3	платьем	Ins.Sing	_	_	_	_
поездка	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	поездку	Acc.Sing	_	_	_	_
поездка	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	поездок	Gen.Plur	_	_	_	_
поездка	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	поездки	Gen.Sing	_	_	_	_
станция	_	N.Fem.Inan	A1	MiP, LM, МН	1	станции	Gen.Sing	_	_	_	_
станция	_	N.Fem.Inan	A1	MiP, LM, МН	2	станция	Nom.Sing	_	_	_	_
станция	_	N.Fem.Inan	A1	MiP, LM, МН	3	станцию	Acc.Sing	_	_	_	_
мебель	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	мебель	Nom.Sing	_	_	_	_
мебель	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	мебели	Gen.Sing	_	_	_	_
мебель	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	мебелью	Ins.Sing	_	_	_	_
кресло	_	N.Neut.Inan	A1	Golosa, MiP, МН	1	кресло	Acc.Sing	_	_	_	_
кресло	_	N.Neut.Inan	A1	Golosa, MiP, МН	2	кресле	Loc.Sing	_	_	_	_
кресло	_	N.Neut.Inan	A1	Golosa, MiP, МН	3	кресла	Gen.Sing	_	_	_	_
суббота	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН, Кс	1	субботу	Acc.Sing	_	_	_	_
суббота	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН, Кс	2	суббота	Nom.Sing	_	_	_	_
суббота	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН, Кс	3	субботы	Gen.Sing	_	_	_	_
еда	_	N.Fem.Inan	A1	MiP, LM, МН	1	еды	Gen.Sing	_	_	_	_
еда	_	N.Fem.Inan	A1	MiP, LM, МН	2	еду	Acc.Sing	_	_	_	_
еда	_	N.Fem.Inan	A1	MiP, LM, МН	3	еда	Nom.Sing	_	_	_	_
английский	_	A	A1	Golosa, MiP, LM, МН, Поехали	1	английском	Loc.Masc.Sing	_	_	_	_
английский	_	A	A1	Golosa, MiP, LM, МН, Поехали	2	английский	Nom.Masc.Sing	_	_	_	_
английский	_	A	A1	Golosa, MiP, LM, МН, Поехали	3	английского	Gen.Masc.Sing	_	_	_	_
свободный	_	A	A1	MiP, LM, МН	1	свободных	Gen.Plur	_	_	_	_
свободный	_	A	A1	MiP, LM, МН	2	свободный	Nom.Masc.Sing	_	_	_	_
свободный	_	A	A1	MiP, LM, МН	3	свободное	Inan.Acc.Neut.Sing	_	_	_	_
помнить	_	V	A1	МН	1	помню	Sing.1.Pres/Fut	_	_	_	внутренний мир
помнить	_	V	A1	МН	2	помните	Plur.2.Pres/Fut	_	_	_	внутренний мир
помнить	_	V	A1	МН	3	помнить	Inf	_	_	_	внутренний мир
этаж	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	этажа	Gen.Sing	_	_	_	_
этаж	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	этаже	Loc.Sing	_	_	_	_
этаж	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	этаж	Acc.Sing	_	_	_	_
исторический	_	A	A1	Golosa, MiP, МН	1	исторических	Gen.Plur	_	_	_	_
исторический	_	A	A1	Golosa, MiP, МН	2	историческая	Nom.Fem.Sing	_	_	_	_
исторический	_	A	A1	Golosa, MiP, МН	3	исторический	Inan.Acc.Masc.Sing	_	_	_	_
февраль	_	N.Masc.Inan	A1	MiP, LM, МН	1	февраля	Gen.Sing	_	_	_	_
февраль	_	N.Masc.Inan	A1	MiP, LM, МН	2	феврале	Loc.Sing	_	_	_	_
городской	_	A	A1	MiP, LM, МН	1	городских	Gen.Plur	_	_	_	_
городской	_	A	A1	MiP, LM, МН	2	городские	Nom.Plur	_	_	_	_
городской	_	A	A1	MiP, LM, МН	3	городской	Loc.Fem.Sing	_	_	_	_
будущий	_	A	A1	Golosa, MiP, МН	1	будущих	Gen.Plur	_	_	_	_
будущий	_	A	A1	Golosa, MiP, МН	2	будущий	Nom.Masc.Sing	_	_	_	_
будущий	_	A	A1	Golosa, MiP, МН	3	будущей	Gen.Fem.Sing	_	_	_	_
трамвай	_	N.Masc.Inan	A1	MiP, МН	1	трамвай	Acc.Sing	_	_	_	_
трамвай	_	N.Masc.Inan	A1	MiP, МН	2	трамвая	Gen.Sing	_	_	_	_
трамвай	_	N.Masc.Inan	A1	MiP, МН	3	трамваи	Nom.Plur	_	_	_	_
килограмм	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	кг	Gen.Sing	_	_	_	_
килограмм	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	килограмм	Nom.Sing	_	_	_	_
килограмм	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	килограммов	Gen.Plur	_	_	_	_
активный	_	A	A1	МН	1	активных	Gen.Plur	_	_	_	_
активный	_	A	A1	МН	2	активную	Acc.Fem.Sing	_	_	_	_
активный	_	A	A1	МН	3	активной	Gen.Fem.Sing	_	_	_	_
парк	_	N.Masc.Inan	A1	LM, МН	1	парке	Loc.Sing	_	_	_	_
парк	_	N.Masc.Inan	A1	LM, МН	2	парк	Acc.Sing	_	_	_	_
парк	_	N.Masc.Inan	A1	LM, МН	3	парка	Gen.Sing	_	_	_	_
бизнесмен	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН, Поехали	1	бизнесменов	Gen.Plur	_	_	_	_
бизнесмен	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН, Поехали	2	бизнесмен	Nom.Sing	_	_	_	_
бизнесмен	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН, Поехали	3	бизнесмены	Nom.Plur	_	_	_	_
музей	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	музея	Gen.Sing	_	_	_	_
музей	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	музее	Loc.Sing	_	_	_	_
музей	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	музей	Nom.Sing	_	_	_	_
богатый	_	A	A1	LM, МН	1	богатый	Nom.Masc.Sing	_	_	_	_
богатый	_	A	A1	LM, МН	2	богатых	Gen.Plur	_	_	_	_
богатый	_	A	A1	LM, МН	3	богатым	Ins.Masc.Sing	_	_	_	_
экзамен	_	N.Masc.Inan	A1	LM, МН	1	экзамен	Acc.Sing	_	_	_	_
экзамен	_	N.Masc.Inan	A1	LM, МН	2	экзамены	Acc.Plur	_	_	_	_
экзамен	_	N.Masc.Inan	A1	LM, МН	3	экзаменов	Gen.Plur	_	_	_	_
масло	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	1	маслом	Ins.Sing	_	_	_	_
масло	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	2	масла	Gen.Sing	_	_	_	_
масло	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	3	масло	Nom.Sing	_	_	_	_
немец	_	N.Masc.Anim	A1	LM, МН, Кс	1	немцы	Nom.Plur	_	_	_	_
немец	_	N.Masc.Anim	A1	LM, МН, Кс	2	немцев	Gen.Plur	_	_	_	_
немец	_	N.Masc.Anim	A1	LM, МН, Кс	3	немец	Nom.Sing	_	_	_	_
ложка	_	N.Fem.Inan	A1	МН	1	ложку	Acc.Sing	_	_	_	_
ложка	_	N.Fem.Inan	A1	МН	2	ложкой	Ins.Sing	_	_	_	_
ложка	_	N.Fem.Inan	A1	МН	3	ложки	Gen.Sing	_	_	_	_
левый	_	A	A1	MiP, МН	1	левую	Acc.Fem.Sing	_	_	_	_
левый	_	N.Masc.Anim	A1	MiP, МН	2	левые	Nom.Plur	_	_	_	_
левый	_	A	A1	MiP, МН	3	левой	Gen.Fem.Sing	_	_	_	_
комедия	_	N.Fem.Inan	A1	MiP, LM, МН	1	комедия	Nom.Sing	_	_	_	_
комедия	_	N.Fem.Inan	A1	MiP, LM, МН	2	комедии	Gen.Sing	_	_	_	_
комедия	_	N.Fem.Inan	A1	MiP, LM, МН	3	комедию	Acc.Sing	_	_	_	_
понравиться	_	V	A1	LM, МН	1	понравилось	Neut.Sing.Past	_	_	_	внутренний мир
понравиться	_	V	A1	LM, МН	2	понравился	Masc.Sing.Past	_	_	_	внутренний мир
понравиться	_	V	A1	LM, МН	3	понравилась	Fem.Sing.Past	_	_	_	внутренний мир
футбол	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	футбол	Acc.Sing	_	_	_	_
футбол	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	футбола	Gen.Sing	_	_	_	_
футбол	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	футболу	Dat.Sing	_	_	_	_
пообедать	_	V	A1	Golosa, MiP, LM, МН	1	пообедали	Plur.Past	_	_	_	еда
пообедать	_	V	A1	Golosa, MiP, LM, МН	2	пообедать	Inf	_	_	_	еда
пообедать	_	V	A1	Golosa, MiP, LM, МН	3	пообедаем	Plur.1.Pres/Fut	_	_	_	еда
салат	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	салата	Gen.Sing	_	_	_	_
салат	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	салат	Acc.Sing	_	_	_	_
салат	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	салатов	Gen.Plur	_	_	_	_
стадион	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	стадиона	Gen.Sing	_	_	_	_
стадион	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	стадионе	Loc.Sing	_	_	_	_
стадион	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	стадион	Nom.Sing	_	_	_	_
ключ	_	N.Masc.Inan	A1	MiP, LM, МН	1	ключ	Acc.Sing	_	_	_	_
ключ	_	N.Masc.Inan	A1	MiP, LM, МН	2	ключи	Acc.Plur	_	_	_	_
ключ	_	N.Masc.Inan	A1	MiP, LM, МН	3	ключом	Ins.Sing	_	_	_	_
яйцо	_	N.Neut.Inan	A1	Golosa, MiP, МН	1	яиц	Gen.Plur	_	_	_	_
яйцо	_	N.Neut.Inan	A1	Golosa, MiP, МН	2	яйца	Acc.Plur	_	_	_	_
яйцо	_	N.Neut.Inan	A1	Golosa, MiP, МН	3	яйцо	Acc.Sing	_	_	_	_
марка	_	N.Fem.Inan	A1	LM, МН	1	марки	Gen.Sing	_	_	_	_
марка	_	N.Fem.Inan	A1	LM, МН	2	марок	Gen.Plur	_	_	_	_
марка	_	N.Fem.Inan	A1	LM, МН	3	марку	Acc.Sing	_	_	_	_
попросить	_	V	A1	LM, МН	1	попросил	Masc.Sing.Past	_	_	_	люди, общение
попросить	_	V	A1	LM, МН	2	попросить	Inf	_	_	_	люди, общение
попросить	_	V	A1	LM, МН	3	попросила	Fem.Sing.Past	_	_	_	люди, общение
цирк	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	цирка	Gen.Sing	_	_	_	_
цирк	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	цирке	Loc.Sing	_	_	_	_
цирк	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	цирк	Nom.Sing	_	_	_	_
обед	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	обеда	Gen.Sing	_	_	_	_
обед	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	обед	Nom.Sing	_	_	_	_
обед	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	обеду	Dat.Sing	_	_	_	_
грамм	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	г	Gen.Plur	_	_	_	_
грамм	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	граммов	Gen.Plur	_	_	_	_
грамм	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	грамм	Gen.Sing	_	_	_	_
гостиница	_	N.Fem.Inan	A1	MiP, LM, МН	1	гостинице	Loc.Sing	_	_	_	_
гостиница	_	N.Fem.Inan	A1	MiP, LM, МН	2	гостиница	Nom.Sing	_	_	_	_
гостиница	_	N.Fem.Inan	A1	MiP, LM, МН	3	гостиницы	Gen.Sing	_	_	_	_
нож	_	N.Masc.Inan	A1	МН	1	ножом	Ins.Sing	_	_	_	_
нож	_	N.Masc.Inan	A1	МН	2	нож	Acc.Sing	_	_	_	_
нож	_	N.Masc.Inan	A1	МН	3	ножи	Acc.Plur	_	_	_	_
спорт	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	спорта	Gen.Sing	_	_	_	_
спорт	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	спортом	Ins.Sing	_	_	_	_
спорт	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	спорте	Loc.Sing	_	_	_	_
рубашка	_	N.Fem.Inan	A1	Golosa, MiP, МН, Кс	1	рубашка	Nom.Sing	_	_	_	_
рубашка	_	N.Fem.Inan	A1	Golosa, MiP, МН, Кс	2	рубашку	Acc.Sing	_	_	_	_
рубашка	_	N.Fem.Inan	A1	Golosa, MiP, МН, Кс	3	рубашки	Gen.Sing	_	_	_	_
медицина	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	медицине	Loc.Sing	_	_	_	_
медицина	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	медицина	Nom.Sing	_	_	_	_
медицина	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	медицины	Gen.Sing	_	_	_	_
остановка	_	N.Fem.Inan	A1	MiP, LM, МН	1	остановка	Nom.Sing	_	_	_	_
остановка	_	N.Fem.Inan	A1	MiP, LM, МН	2	остановке	Loc.Sing	_	_	_	_
остановка	_	N.Fem.Inan	A1	MiP, LM, МН	3	остановок	Gen.Plur	_	_	_	_
немецкий	_	A	A1	Golosa, MiP, LM, МН	1	немецких	Gen.Plur	_	_	_	_
немецкий	_	A	A1	Golosa, MiP, LM, МН	2	немецкого	Gen.Masc.Sing	_	_	_	_
немецкий	_	A	A1	Golosa, MiP, LM, МН	3	немецкий	Inan.Acc.Masc.Sing	_	_	_	_
зеленый	_	A	A1	LM, МН	1	зелёный	Nom.Masc.Sing	_	_	_	_
зеленый	_	A	A1	LM, МН	2	зелёные	Nom.Plur	_	_	_	_
зеленый	_	A	A1	LM, МН	3	зелёной	Gen.Fem.Sing	_	_	_	_
учительница	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	1	учительницы	Gen.Sing	_	_	_	_
учительница	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	2	учительница	Nom.Sing	_	_	_	_
учительница	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	3	учительнице	Dat.Sing	_	_	_	_
