Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
награда	_	N.Fem.Inan	B1	LM	2	награда	Nom.Sing	_	_	_	_
награда	_	N.Fem.Inan	B1	LM	3	наград	Gen.Plur	_	_	_	_
надевать	_	V	B1	MiP, LM	1	надевать	Inf	_	_	_	_
надевать	_	V	B1	MiP, LM	2	надевал	Masc.Sing.Past	_	_	_	_
надевать	_	V	B1	MiP, LM	3	надевает	Sing.3.Pres/Fut	_	_	_	_
название	_	N.Neut.Inan	B1	LM	1	названием	Ins.Sing	_	_	_	_
название	_	N.Neut.Inan	B1	LM	2	название	Nom.Sing	_	_	_	_
название	_	N.Neut.Inan	B1	LM	3	названия	Nom.Plur	_	_	_	_
называть	_	V	B1	LM	1	называют	Plur.3.Pres/Fut	_	_	_	_
называть	_	V	B1	LM	2	называть	Inf	_	_	_	_
называть	_	A	B1	LM	3	называемые	Nom.Plur	_	_	_	_
напечатать	_	V	B1	LM	1	напечатать	Inf	_	_	_	_
напечатать	_	A	B1	LM	2	напечатан	Masc.Sing	_	_	_	_
напечатать	_	V	B1	LM	3	напечатал	Masc.Sing.Past	_	_	_	_
напоминать	_	V	B1	LM	1	напоминает	Sing.3.Pres/Fut	_	_	_	_
напоминать	_	V	B1	LM	2	напоминал	Masc.Sing.Past	_	_	_	_
напоминать	_	V	B1	LM	3	напоминают	Plur.3.Pres/Fut	_	_	_	_
направление	_	N.Neut.Inan	B1	Golosa, LM	1	направлении	Loc.Sing	_	_	_	_
направление	_	N.Neut.Inan	B1	Golosa, LM	2	направление	Acc.Sing	_	_	_	_
направление	_	N.Neut.Inan	B1	Golosa, LM	3	направлений	Gen.Plur	_	_	_	_
население	_	N.Neut.Inan	B1	LM	1	населения	Gen.Sing	_	_	_	_
население	_	N.Neut.Inan	B1	LM	2	население	Nom.Sing	_	_	_	_
население	_	N.Neut.Inan	B1	LM	3	населению	Dat.Sing	_	_	_	_
насморк	_	N.Masc.Inan	B1	Golosa, LM, Поехали, Кс	1	насморк	Nom.Sing	_	_	_	_
насморк	_	N.Masc.Inan	B1	Golosa, LM, Поехали, Кс	2	насморка	Gen.Sing	_	_	_	_
насморк	_	N.Masc.Inan	B1	Golosa, LM, Поехали, Кс	3	насморке	Loc.Sing	_	_	_	_
настроение	_	N.Neut.Inan	B1	LM	1	настроение	Nom.Sing	_	_	_	_
настроение	_	N.Neut.Inan	B1	LM	2	настроения	Nom.Plur	_	_	_	_
настроение	_	N.Neut.Inan	B1	LM	3	настроении	Loc.Sing	_	_	_	_
наступать	_	V	B1	LM	1	наступает	Sing.3.Pres/Fut	_	_	_	_
наступать	_	V	B1	LM	2	наступают	Plur.3.Pres/Fut	_	_	_	_
наступать	_	V	B1	LM	3	наступало	Neut.Sing.Past	_	_	_	_
четверть	_	N.Fem.Inan	B1	LM	1	четверть	Acc.Sing	_	_	_	_
четверть	_	N.Fem.Inan	B1	LM	2	четверти	Gen.Sing	_	_	_	_
четверть	_	N.Fem.Inan	B1	LM	3	четвертях	Loc.Plur	_	_	_	_
невеста	_	N.Fem.Anim	B1	MiP, LM	1	невесты	Gen.Sing	_	_	_	_
невеста	_	N.Fem.Anim	B1	MiP, LM	2	невеста	Nom.Sing	_	_	_	_
невеста	_	N.Fem.Anim	B1	MiP, LM	3	невестой	Ins.Sing	_	_	_	_
независимость	_	N.Fem.Inan	B1	LM	1	независимости	Gen.Sing	_	_	_	_
независимость	_	N.Fem.Inan	B1	LM	2	независимость	Acc.Sing	_	_	_	_
независимость	_	N.Fem.Inan	B1	LM	3	независимостью	Ins.Sing	_	_	_	_
необыкновенный	_	A	B1	LM	1	необыкновенный	Nom.Masc.Sing	_	_	_	_
необыкновенный	_	A	B1	LM	2	необыкновенные	Inan.Acc.Plur	_	_	_	_
необыкновенный	_	A	B1	LM	3	необыкновенную	Acc.Fem.Sing	_	_	_	_
непрерывный	_	A	B1	LM	1	непрерывного	Gen.Neut.Sing	_	_	_	_
непрерывный	_	A	B1	LM	2	непрерывным	Ins.Neut.Sing	_	_	_	_
непрерывный	_	A	B1	LM	3	непрерывное	Inan.Acc.Neut.Sing	_	_	_	_
неприятность	_	N.Fem.Inan	B1	LM	1	неприятности	Nom.Plur	_	_	_	_
неприятность	_	N.Fem.Inan	B1	LM	2	неприятностей	Gen.Plur	_	_	_	_
неприятность	_	N.Fem.Inan	B1	LM	3	неприятностями	Ins.Plur	_	_	_	_
нервный	_	A	B1	LM	1	нервная	Nom.Fem.Sing	_	_	_	_
нервный	_	A	B1	LM	2	нервной	Gen.Fem.Sing	_	_	_	_
нервный	_	A	B1	LM	3	нервных	Gen.Plur	_	_	_	_
нести	_	V	B1	MiP, LM, Поехали	1	несёт	Sing.3.Pres/Fut	_	_	_	_
нести	_	V	B1	MiP, LM, Поехали	2	несут	Plur.3.Pres/Fut	_	_	_	_
нести	_	V	B1	MiP, LM, Поехали	3	нёс	Masc.Sing.Past	_	_	_	_
несчастливый	_	A	B1	LM	1	несчастливый	Inan.Acc.Masc.Sing	_	_	_	_
несчастливый	_	A	B1	LM	2	несчастливы	Plur	_	_	_	_
несчастливый	_	A	B1	LM	3	несчастливой	Gen.Fem.Sing	_	_	_	_
нефть	_	N.Fem.Inan	B1	LM	1	нефть	Acc.Sing	_	_	_	_
нефть	_	N.Fem.Inan	B1	LM	2	нефти	Gen.Sing	_	_	_	_
нефть	_	N.Fem.Inan	B1	LM	3	нефтью	Ins.Sing	_	_	_	_
нижний	_	A	B1	LM	1	нижнем	Loc.Masc.Sing	_	_	_	_
нижний	_	A	B1	LM	2	нижней	Loc.Fem.Sing	_	_	_	_
нижний	_	A	B1	LM	3	нижнюю	Acc.Fem.Sing	_	_	_	_
новогодний	_	A	B1	Golosa, LM	1	новогоднюю	Acc.Fem.Sing	_	_	_	_
новогодний	_	A	B1	Golosa, LM	2	новогодние	Inan.Acc.Plur	_	_	_	_
новогодний	_	A	B1	Golosa, LM	3	новогоднем	Loc.Masc.Sing	_	_	_	_
носить	_	V	B1	LM, Поехали	1	носит	Sing.3.Pres/Fut	_	_	_	_
носить	_	V	B1	LM, Поехали	2	носить	Inf	_	_	_	_
носить	_	V	B1	LM, Поехали	3	носят	Plur.3.Pres/Fut	_	_	_	_
перчатка	_	N.Fem.Inan	B1	LM	1	перчатки	Acc.Plur	_	_	_	_
перчатка	_	N.Fem.Inan	B1	LM	2	перчаток	Gen.Plur	_	_	_	_
перчатка	_	N.Fem.Inan	B1	LM	3	перчатках	Loc.Plur	_	_	_	_
ночной	_	A	B1	LM	1	ночных	Gen.Plur	_	_	_	_
ночной	_	A	B1	LM	2	ночной	Inan.Acc.Masc.Sing	_	_	_	_
ночной	_	A	B1	LM	3	ночная	Nom.Fem.Sing	_	_	_	_
обижать	_	V	B1	LM	1	обижают	Plur.3.Pres/Fut	_	_	_	_
обижать	_	V	B1	LM	2	обижать	Inf	_	_	_	_
обижать	_	V	B1	LM	3	обижает	Sing.3.Pres/Fut	_	_	_	_
обижаться	_	V	B1	LM	1	обижаются	Plur.3.Pres/Fut	_	_	_	_
обижаться	_	V	B1	LM	2	обижаться	Inf	_	_	_	_
обижаться	_	V	B1	LM	3	обижайся	Imper.Sing.2	_	_	_	_
обладать	_	V	B1	LM	1	обладает	Sing.3.Pres/Fut	_	_	_	_
обладать	_	V	B1	LM	2	обладают	Plur.3.Pres/Fut	_	_	_	_
обладать	_	V	B1	LM	3	обладать	Inf	_	_	_	_
синтаксис	_	N.Masc.Inan	B1	LM	1	синтаксиса	Gen.Sing	_	_	_	_
синтаксис	_	N.Masc.Inan	B1	LM	2	синтаксис	Nom.Sing	_	_	_	_
облако	_	N.Neut.Inan	B1	LM	1	облаков	Gen.Plur	_	_	_	_
облако	_	N.Neut.Inan	B1	LM	2	облака	Nom.Plur	_	_	_	_
облако	_	N.Neut.Inan	B1	LM	3	облаках	Loc.Plur	_	_	_	_
коробок	_	N.Masc.Inan	B1	LM	1	коробок	Acc.Sing	_	_	_	_
архитектурный	_	A	B1	LM	1	архитектурные	Inan.Acc.Plur	_	_	_	_
архитектурный	_	A	B1	LM	2	архитектурному	Dat.Neut.Sing	_	_	_	_
архитектурный	_	A	B1	LM	3	архитектурной	Dat.Fem.Sing	_	_	_	_
несовершенный	_	A	B1	LM	1	несовершенных	Gen.Plur	_	_	_	_
несовершенный	_	A	B1	LM	2	несовершенным	Ins.Masc.Sing	_	_	_	_
несовершенный	_	A	B1	LM	3	несовершенный	Nom.Masc.Sing	_	_	_	_
область	_	N.Fem.Inan	B1	LM	1	области	Loc.Sing	_	_	_	_
область	_	N.Fem.Inan	B1	LM	2	область	Nom.Sing	_	_	_	_
область	_	N.Fem.Inan	B1	LM	3	областях	Loc.Plur	_	_	_	_
обмен	_	N.Masc.Inan	B1	Golosa, LM	1	обмена	Gen.Sing	_	_	_	_
обмен	_	N.Masc.Inan	B1	Golosa, LM	2	обмен	Nom.Sing	_	_	_	_
обмен	_	N.Masc.Inan	B1	Golosa, LM	3	обменов	Gen.Plur	_	_	_	_
обрадовать	_	V	B1	LM	1	обрадовать	Inf	_	_	_	_
обрадовать	_	V	B1	LM	2	обрадовал	Masc.Sing.Past	_	_	_	_
обрадовать	_	A	B1	LM	3	обрадованный	Nom.Masc.Sing	_	_	_	_
обрадоваться	_	V	B1	MiP, LM	1	обрадовался	Masc.Sing.Past	_	_	_	_
обрадоваться	_	V	B1	MiP, LM	2	обрадовались	Plur.Past	_	_	_	_
обрадоваться	_	V	B1	MiP, LM	3	обрадовалась	Fem.Sing.Past	_	_	_	_
образ	_	N.Masc.Inan	B1	LM	1	образом	Ins.Sing	_	_	_	_
образ	_	N.Masc.Inan	B1	LM	2	образ	Nom.Sing	_	_	_	_
образ	_	N.Masc.Inan	B1	LM	3	образа	Gen.Sing	_	_	_	_
образец	_	N.Masc.Inan	B1	Golosa, LM	1	образца	Gen.Sing	_	_	_	_
образец	_	N.Masc.Inan	B1	Golosa, LM	2	образцы	Nom.Plur	_	_	_	_
образец	_	N.Masc.Inan	B1	Golosa, LM	3	образец	Nom.Sing	_	_	_	_
обращать	_	V	B1	LM	1	обращать	Inf	_	_	_	_
обращать	_	V	B1	LM	2	обращают	Plur.3.Pres/Fut	_	_	_	_
обращать	_	V	B1	LM	3	обращает	Sing.3.Pres/Fut	_	_	_	_
обращаться	_	V	B1	Golosa, LM	1	обращаться	Inf	_	_	_	_
обращаться	_	V	B1	Golosa, LM	2	обращается	Sing.3.Pres/Fut	_	_	_	_
обращаться	_	V	B1	Golosa, LM	3	обращаясь	Pres/Fut	_	_	_	_
обсуждать	_	V	B1	LM	1	обсуждать	Inf	_	_	_	_
обсуждать	_	V	B1	LM	2	обсуждали	Plur.Past	_	_	_	_
обсуждать	_	V	B1	LM	3	обсуждают	Plur.3.Pres/Fut	_	_	_	_
обучать	_	A	B1	LM	1	обучаемого	Gen.Masc.Sing	_	_	_	_
обучать	_	V	B1	LM	2	обучают	Plur.3.Pres/Fut	_	_	_	_
обучать	_	V	B1	LM	3	обучать	Inf	_	_	_	_
обучение	_	N.Neut.Inan	B1	Golosa, LM	1	обучения	Gen.Sing	_	_	_	_
обучение	_	N.Neut.Inan	B1	Golosa, LM	2	обучение	Nom.Sing	_	_	_	_
обучение	_	N.Neut.Inan	B1	Golosa, LM	3	обучением	Ins.Sing	_	_	_	_
обходить	_	V	B1	LM	1	обходя	Pres/Fut	_	_	_	_
обходить	_	V	B1	LM	2	обходят	Plur.3.Pres/Fut	_	_	_	_
обходить	_	V	B1	LM	3	обходить	Inf	_	_	_	_
общественный	_	A	B1	LM	1	общественных	Gen.Plur	_	_	_	_
общественный	_	A	B1	LM	2	общественного	Gen.Neut.Sing	_	_	_	_
общественный	_	A	B1	LM	3	общественные	Nom.Plur	_	_	_	_
объединять	_	V	B1	LM	1	объединяет	Sing.3.Pres/Fut	_	_	_	_
объединять	_	V	B1	LM	2	объединяют	Plur.3.Pres/Fut	_	_	_	_
объединять	_	V	B1	LM	3	объединять	Inf	_	_	_	_
объявлять	_	V	B1	LM	1	объявляет	Sing.3.Pres/Fut	_	_	_	_
объявлять	_	V	B1	LM	2	объявлять	Inf	_	_	_	_
объявлять	_	V	B1	LM	3	объявляла	Fem.Sing.Past	_	_	_	_
объяснение	_	N.Neut.Inan	B1	LM	1	объяснения	Gen.Sing	_	_	_	_
объяснение	_	N.Neut.Inan	B1	LM	2	объяснение	Acc.Sing	_	_	_	_
объяснение	_	N.Neut.Inan	B1	LM	3	объяснению	Dat.Sing	_	_	_	_
обычай	_	N.Masc.Inan	B1	LM	1	обычай	Nom.Sing	_	_	_	_
обычай	_	N.Masc.Inan	B1	LM	2	обычаем	Ins.Sing	_	_	_	_
обычай	_	N.Masc.Inan	B1	LM	3	обычаю	Dat.Sing	_	_	_	_
обязанный	_	A	B1	LM	1	обязан	Masc.Sing	_	_	_	_
обязанный	_	A	B1	LM	2	обязаны	Plur	_	_	_	_
обязанный	_	A	B1	LM	3	обязана	Fem.Sing	_	_	_	_
овца	_	N.Fem.Anim	B1	LM	1	овцы	Gen.Sing	_	_	_	_
овца	_	N.Fem.Anim	B1	LM	2	овца	Nom.Sing	_	_	_	_
овца	_	N.Fem.Anim	B1	LM	3	овец	Acc.Plur	_	_	_	_
огонь	_	N.Masc.Inan	B1	LM	1	огонь	Acc.Sing	_	_	_	_
огонь	_	N.Masc.Inan	B1	LM	2	огня	Gen.Sing	_	_	_	_
огонь	_	N.Masc.Inan	B1	LM	3	огни	Nom.Plur	_	_	_	_
огурец	_	N.Masc.Inan	B1	MiP, LM, Поехали	1	огурец	Nom.Sing	_	_	_	_
огурец	_	N.Masc.Inan	B1	MiP, LM, Поехали	2	огурцы	Acc.Plur	_	_	_	_
огурец	_	N.Masc.Inan	B1	MiP, LM, Поехали	3	огурцов	Gen.Plur	_	_	_	_
одевать	_	V	B1	LM	1	одеваешь	Sing.2.Pres/Fut	_	_	_	_
одевать	_	V	B1	LM	2	одевают	Plur.3.Pres/Fut	_	_	_	_
одевать	_	V	B1	LM	3	одеваю	Sing.1.Pres/Fut	_	_	_	_
оказываться	_	V	B1	LM	1	оказывается	Sing.3.Pres/Fut	_	_	_	_
оказываться	_	V	B1	LM	2	оказываются	Plur.3.Pres/Fut	_	_	_	_
оказываться	_	V	B1	LM	3	оказывались	Plur.Past	_	_	_	_
некуда	_	V	B1	LM	1	некуда		_	_	_	_
океан	_	N.Masc.Inan	B1	LM	1	океана	Gen.Sing	_	_	_	_
океан	_	N.Masc.Inan	B1	LM	2	океане	Loc.Sing	_	_	_	_
океан	_	N.Masc.Inan	B1	LM	3	океан	Nom.Sing	_	_	_	_
опасность	_	N.Fem.Inan	B1	LM	1	опасность	Acc.Sing	_	_	_	_
опасность	_	N.Fem.Inan	B1	LM	2	опасности	Gen.Sing	_	_	_	_
опасность	_	N.Fem.Inan	B1	LM	3	опасностью	Ins.Sing	_	_	_	_
опасный	_	A	B1	LM	1	опасны	Plur	_	_	_	_
опасный	_	A	B1	LM	2	опасный	Inan.Acc.Masc.Sing	_	_	_	_
опасный	_	A	B1	LM	3	опасно	Neut.Sing	_	_	_	_
операция	_	N.Fem.Inan	B1	LM	1	операции	Gen.Sing	_	_	_	_
операция	_	N.Fem.Inan	B1	LM	2	операций	Gen.Plur	_	_	_	_
операция	_	N.Fem.Inan	B1	LM	3	операция	Nom.Sing	_	_	_	_
ложа	_	N.Fem.Inan	B1	LM	1	ложи	Gen.Sing	_	_	_	_
ложа	_	N.Fem.Inan	B1	LM	2	ложа	Nom.Sing	_	_	_	_
ложа	_	N.Fem.Inan	B1	LM	3	ложу	Acc.Sing	_	_	_	_
описывать	_	V	B1	Golosa, LM	1	описывать	Inf	_	_	_	_
описывать	_	V	B1	Golosa, LM	2	описывают	Plur.3.Pres/Fut	_	_	_	_
описывать	_	V	B1	Golosa, LM	3	описывает	Sing.3.Pres/Fut	_	_	_	_
опыт	_	N.Masc.Inan	B1	Golosa, LM	1	опыт	Nom.Sing	_	_	_	_
опыт	_	N.Masc.Inan	B1	Golosa, LM	2	опыта	Gen.Sing	_	_	_	_
опыт	_	N.Masc.Inan	B1	Golosa, LM	3	опытом	Ins.Sing	_	_	_	_
организация	_	N.Fem.Inan	B1	LM	1	организаций	Gen.Plur	_	_	_	_
организация	_	N.Fem.Inan	B1	LM	2	организации	Gen.Sing	_	_	_	_
организация	_	N.Fem.Inan	B1	LM	3	организация	Nom.Sing	_	_	_	_
организовать	_	V	B1		1	организовать	Inf	_	_	_	_
организовать	_	A	B1		2	организованы	Plur	_	_	_	_
организовать	_	A	B1		3	организован	Masc.Sing	_	_	_	_
оригинальный	_	A	B1	LM	1	оригинальных	Gen.Plur	_	_	_	_
оригинальный	_	A	B1	LM	2	оригинальной	Gen.Fem.Sing	_	_	_	_
оригинальный	_	A	B1	LM	3	оригинальная	Nom.Fem.Sing	_	_	_	_
оружие	_	N.Neut.Inan	B1	LM	1	оружия	Gen.Sing	_	_	_	_
оружие	_	N.Neut.Inan	B1	LM	2	оружие	Acc.Sing	_	_	_	_
оружие	_	N.Neut.Inan	B1	LM	3	оружием	Ins.Sing	_	_	_	_
освобождать	_	V	B1	LM	1	освобождает	Sing.3.Pres/Fut	_	_	_	_
освобождать	_	V	B1	LM	2	освобождая	Pres/Fut	_	_	_	_
освобождать	_	V	B1	LM	3	освобождают	Plur.3.Pres/Fut	_	_	_	_
выступ	_	N.Masc.Inan	B1	LM	1	выступ	Acc.Sing	_	_	_	_
выступ	_	N.Masc.Inan	B1	LM	2	выступом	Ins.Sing	_	_	_	_
гостеприимный	_	A	B1	LM	1	гостеприимный	Inan.Acc.Masc.Sing	_	_	_	_
гостеприимный	_	A	B1	LM	2	гостеприимные	Nom.Plur	_	_	_	_
гостеприимный	_	A	B1	LM	3	гостеприимную	Acc.Fem.Sing	_	_	_	_
осмотреть	_	V	B1		1	осмотреть	Inf	_	_	_	_
осмотреть	_	V	B1		2	осмотрел	Masc.Sing.Past	_	_	_	_
основа	_	N.Fem.Inan	B1	Golosa, LM	1	основе	Loc.Sing	_	_	_	_
основа	_	N.Fem.Inan	B1	Golosa, LM	2	основу	Acc.Sing	_	_	_	_
основа	_	N.Fem.Inan	B1	Golosa, LM	3	основа	Nom.Sing	_	_	_	_
основатель	_	N.Masc.Anim	B1	LM	1	основателя	Gen.Sing	_	_	_	_
основатель	_	N.Masc.Anim	B1	LM	2	основатели	Nom.Plur	_	_	_	_
основатель	_	N.Masc.Anim	B1	LM	3	основателем	Ins.Sing	_	_	_	_
основывать	_	V	B1	LM	1	основывает	Sing.3.Pres/Fut	_	_	_	_
особенность	_	N.Fem.Inan	B1	LM	1	особенностей	Gen.Plur	_	_	_	_
особенность	_	N.Fem.Inan	B1	LM	2	особенности	Nom.Plur	_	_	_	_
особенность	_	N.Fem.Inan	B1	LM	3	особенностями	Ins.Plur	_	_	_	_
особый	_	A	B1	Golosa, LM	1	особых	Gen.Plur	_	_	_	_
особый	_	A	B1	Golosa, LM	2	особый	Inan.Acc.Masc.Sing	_	_	_	_
особый	_	A	B1	Golosa, LM	3	особую	Acc.Fem.Sing	_	_	_	_
оставаться	_	V	B1	Golosa, LM	1	остаётся	Sing.3.Pres/Fut	_	_	_	_
оставаться	_	V	B1	Golosa, LM	2	остаются	Plur.3.Pres/Fut	_	_	_	_
оставаться	_	V	B1	Golosa, LM	3	оставалось	Neut.Sing.Past	_	_	_	_
оставлять	_	V	B1	Golosa, LM	1	оставляет	Sing.3.Pres/Fut	_	_	_	_
оставлять	_	V	B1	Golosa, LM	2	оставлять	Inf	_	_	_	_
оставлять	_	V	B1	Golosa, LM	3	оставляя	Pres/Fut	_	_	_	_
остальной	_	A	B1	LM	1	остальных	Gen.Plur	_	_	_	_
остальной	_	A	B1	LM	2	остальные	Nom.Plur	_	_	_	_
остальной	_	A	B1	LM	3	остальным	Dat.Plur	_	_	_	_
останавливать	_	V	B1	LM	1	останавливают	Plur.3.Pres/Fut	_	_	_	_
останавливать	_	V	B1	LM	2	останавливает	Sing.3.Pres/Fut	_	_	_	_
останавливать	_	V	B1	LM	3	останавливаю	Sing.1.Pres/Fut	_	_	_	_
останавливаться	_	V	B1	LM	1	останавливается	Sing.3.Pres/Fut	_	_	_	_
останавливаться	_	V	B1	LM	2	останавливался	Masc.Sing.Past	_	_	_	_
останавливаться	_	V	B1	LM	3	останавливаться	Inf	_	_	_	_
острый	_	A	B1	LM	1	острым	Ins.Masc.Sing	_	_	_	_
острый	_	A	B1	LM	2	острый	Nom.Masc.Sing	_	_	_	_
острый	_	A	B1	LM	3	острых	Gen.Plur	_	_	_	_
остывать	_	V	B1	LM	1	остывает	Sing.3.Pres/Fut	_	_	_	_
остывать	_	A	B1	LM	2	остывающем	Loc.Masc.Sing	_	_	_	_
остывать	_	A	B1	LM	3	остывающей	Dat.Fem.Sing	_	_	_	_
отвозить	_	V	B1	LM	1	отвозить	Inf	_	_	_	_
отвозить	_	V	B1	LM	2	отвозит	Sing.3.Pres/Fut	_	_	_	_
отвозить	_	A	B1	LM	3	отвозивший	Nom.Masc.Sing	_	_	_	_
отдавать	_	V	B1	MiP, LM	1	отдавать	Inf	_	_	_	_
отдавать	_	V	B1	MiP, LM	2	отдаёт	Sing.3.Pres/Fut	_	_	_	_
отдавать	_	V	B1	MiP, LM	3	отдают	Plur.3.Pres/Fut	_	_	_	_
отказываться	_	V	B1	Golosa, LM	1	отказывается	Sing.3.Pres/Fut	_	_	_	_
отказываться	_	V	B1	Golosa, LM	2	отказываться	Inf	_	_	_	_
отказываться	_	V	B1	Golosa, LM	3	отказываются	Plur.3.Pres/Fut	_	_	_	_
отличный	_	A	B1	LM	1	отличный	Nom.Masc.Sing	_	_	_	_
отличный	_	A	B1	LM	2	отличная	Nom.Fem.Sing	_	_	_	_
отличный	_	A	B1	LM	3	отличные	Nom.Plur	_	_	_	_
отметка	_	N.Fem.Inan	B1	LM	1	отметки	Gen.Sing	_	_	_	_
отметка	_	N.Fem.Inan	B1	LM	2	отметок	Gen.Plur	_	_	_	_
отметка	_	N.Fem.Inan	B1	LM	3	отметку	Acc.Sing	_	_	_	_
отнимать	_	V	B1	LM	1	отнимает	Sing.3.Pres/Fut	_	_	_	_
отнимать	_	V	B1	LM	2	отнимать	Inf	_	_	_	_
отнимать	_	V	B1	LM	3	отнимали	Plur.Past	_	_	_	_
фото	_	N.Neut.Inan	B1	LM	1	фото	Nom.Sing	_	_	_	_
относить	_	V	B1	LM	1	относить	Inf	_	_	_	_
относить	_	V	B1	LM	2	относите	Plur.2.Pres/Fut	_	_	_	_
относить	_	V	B1	LM	3	относит	Sing.3.Pres/Fut	_	_	_	_
относиться	_	V	B1	Golosa, LM	1	относится	Sing.3.Pres/Fut	_	_	_	_
относиться	_	V	B1	Golosa, LM	2	относятся	Plur.3.Pres/Fut	_	_	_	_
относиться	_	V	B1	Golosa, LM	3	относиться	Inf	_	_	_	_
отпуск	_	N.Masc.Inan	B1	MiP, LM, Поехали	1	отпуск	Acc.Sing	_	_	_	_
отпуск	_	N.Masc.Inan	B1	MiP, LM, Поехали	2	отпуске	Loc.Sing	_	_	_	_
отпуск	_	N.Masc.Inan	B1	MiP, LM, Поехали	3	отпуска	Gen.Sing	_	_	_	_
отсталый	_	A	B1	LM	1	отсталыми	Ins.Plur	_	_	_	_
отсталый	_	A	B1	LM	2	отсталой	Ins.Fem.Sing	_	_	_	_
отсталый	_	A	B1	LM	3	отсталый	Nom.Masc.Sing	_	_	_	_
отходить	_	V	B1	Golosa, LM	1	отходит	Sing.3.Pres/Fut	_	_	_	_
отходить	_	V	B1	Golosa, LM	2	отходят	Plur.3.Pres/Fut	_	_	_	_
отходить	_	V	B1	Golosa, LM	3	отхожу	Sing.1.Pres/Fut	_	_	_	_
отъезд	_	N.Masc.Inan	B1	LM	1	отъезда	Gen.Sing	_	_	_	_
отъезд	_	N.Masc.Inan	B1	LM	2	отъездом	Ins.Sing	_	_	_	_
отъезд	_	N.Masc.Inan	B1	LM	3	отъезде	Loc.Sing	_	_	_	_
отъезжать	_	A	B1	Golosa, LM	1	отъезжающими	Ins.Plur	_	_	_	_
отъезжать	_	A	B1	Golosa, LM	2	отъезжающий	Acc.Masc.Sing	_	_	_	_
отъезжать	_	V	B1	Golosa, LM	3	отъезжал	Masc.Sing.Past	_	_	_	_
офицер	_	N.Masc.Anim	B1	LM	1	офицеров	Gen.Plur	_	_	_	_
офицер	_	N.Masc.Anim	B1	LM	2	офицеры	Nom.Plur	_	_	_	_
офицер	_	N.Masc.Anim	B1	LM	3	офицера	Gen.Sing	_	_	_	_
официальный	_	A	B1	LM	1	официальных	Gen.Plur	_	_	_	_
официальный	_	A	B1	LM	2	официальная	Nom.Fem.Sing	_	_	_	_
официальный	_	A	B1	LM	3	официальном	Loc.Masc.Sing	_	_	_	_
официант	_	N.Masc.Anim	B1	LM	1	официанты	Nom.Plur	_	_	_	_
официант	_	N.Masc.Anim	B1	LM	2	официантом	Ins.Sing	_	_	_	_
официант	_	N.Masc.Anim	B1	LM	3	официантов	Gen.Plur	_	_	_	_
оформлять	_	V	B1	LM	1	оформляют	Plur.3.Pres/Fut	_	_	_	_
оформлять	_	V	B1	LM	2	оформляю	Sing.1.Pres/Fut	_	_	_	_
оформлять	_	V	B1	LM	3	оформлять	Inf	_	_	_	_
ошибаться	_	V	B1	LM	1	ошибаюсь	Sing.1.Pres/Fut	_	_	_	_
ошибаться	_	V	B1	LM	2	ошибаться	Inf	_	_	_	_
ошибаться	_	V	B1	LM	3	ошибался	Masc.Sing.Past	_	_	_	_
память	_	N.Fem.Inan	B1	LM	1	памяти	Gen.Sing	_	_	_	_
память	_	N.Fem.Inan	B1	LM	2	память	Acc.Sing	_	_	_	_
память	_	N.Fem.Inan	B1	LM	3	памятью	Ins.Sing	_	_	_	_
пар	_	N.Masc.Inan	B1	LM, Поехали	1	пара	Gen.Sing	_	_	_	_
пар	_	N.Masc.Inan	B1	LM, Поехали	2	пар	Nom.Sing	_	_	_	_
пар	_	N.Masc.Inan	B1	LM, Поехали	3	паром	Ins.Sing	_	_	_	_
пассаж	_	N.Masc.Inan	B1	LM	1	пассажей	Gen.Plur	_	_	_	_
пассаж	_	N.Masc.Inan	B1	LM	2	пассаж	Nom.Sing	_	_	_	_
пассаж	_	N.Masc.Inan	B1	LM	3	пассаже	Loc.Sing	_	_	_	_
полететь	_	V	B1	LM	1	полетели	Plur.Past	_	_	_	_
полететь	_	V	B1	LM	2	полетел	Masc.Sing.Past	_	_	_	_
полететь	_	V	B1	LM	3	полетят	Plur.3.Pres/Fut	_	_	_	_
пассажир	_	N.Masc.Anim	B1	MiP, LM	1	пассажир	Nom.Sing	_	_	_	_
пассажир	_	N.Masc.Anim	B1	MiP, LM	2	пассажиров	Gen.Plur	_	_	_	_
пассажир	_	N.Masc.Anim	B1	MiP, LM	3	пассажиры	Nom.Plur	_	_	_	_
педагог	_	N.Masc.Anim	B1	LM	1	педагогов	Gen.Plur	_	_	_	_
педагог	_	N.Masc.Anim	B1	LM	2	педагог	Nom.Sing	_	_	_	_
педагог	_	N.Masc.Anim	B1	LM	3	педагоги	Nom.Plur	_	_	_	_
переходный	_	A	B1	LM	1	переходный	Nom.Masc.Sing	_	_	_	_
переходный	_	A	B1	LM	2	переходного	Gen.Masc.Sing	_	_	_	_
переходный	_	A	B1	LM	3	переходные	Inan.Acc.Plur	_	_	_	_
четверка	_	N.Fem.Inan	B1	LM	1	четвёрка	Nom.Sing	_	_	_	_
четверка	_	N.Fem.Inan	B1	LM	2	четвёрок	Gen.Plur	_	_	_	_
четверка	_	N.Fem.Inan	B1	LM	3	четвёрке	Loc.Sing	_	_	_	_
