Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
остыть	_	V	B2	LM	1	остыть	Inf	_	_	_	_
остыть	_	A	B2	LM	2	остывший	Acc.Masc.Sing	_	_	_	_
остыть	_	V	B2	LM	3	остынут	Plur.3.Pres/Fut	_	_	_	_
осуждать	_	V	B2	LM	1	осуждали	Plur.Past	_	_	_	_
осуждать	_	V	B2	LM	2	осуждает	Sing.3.Pres/Fut	_	_	_	_
осуждать	_	V	B2	LM	3	осуждаю	Sing.1.Pres/Fut	_	_	_	_
откровенный	_	A	B2	LM	1	откровенными	Ins.Plur	_	_	_	_
откровенный	_	A	B2	LM	2	откровенным	Ins.Masc.Sing	_	_	_	_
откровенный	_	A	B2	LM	3	откровенный	Nom.Masc.Sing	_	_	_	_
открытый	_	A	B2	LM	1	открытое	Inan.Acc.Neut.Sing	_	_	_	_
открытый	_	A	B2	LM	2	открытая	Nom.Fem.Sing	_	_	_	_
открытый	_	A	B2	LM	3	открытый	Nom.Masc.Sing	_	_	_	_
осуществлять	_	V	B2	LM	1	осуществлять	Inf	_	_	_	_
осуществлять	_	A	B2	LM	2	осуществляющими	Ins.Plur	_	_	_	_
осуществлять	_	V	B2	LM	3	осуществляют	Plur.3.Pres/Fut	_	_	_	_
осуществляться	_	V	B2	LM	1	осуществляется	Sing.3.Pres/Fut	_	_	_	_
осуществляться	_	V	B2	LM	2	осуществляются	Plur.3.Pres/Fut	_	_	_	_
осуществляться	_	V	B2	LM	3	осуществляться	Inf	_	_	_	_
отличие	_	N.Neut.Inan	B2	LM	1	отличие	Acc.Sing	_	_	_	_
отличие	_	N.Neut.Inan	B2	LM	2	отличии	Loc.Sing	_	_	_	_
отличие	_	N.Neut.Inan	B2	LM	3	отличия	Nom.Plur	_	_	_	_
отличительный	_	A	B2	LM	1	отличительной	Ins.Fem.Sing	_	_	_	_
отличительный	_	A	B2	LM	2	отличительная	Nom.Fem.Sing	_	_	_	_
отличительный	_	A	B2	LM	3	отличительных	Gen.Plur	_	_	_	_
отказывать	_	V	B2	LM	1	отказывают	Plur.3.Pres/Fut	_	_	_	_
отказывать	_	A	B2	LM	2	отказывающем	Loc.Masc.Sing	_	_	_	_
отказывать	_	V	B2	LM	3	отказывать	Inf	_	_	_	_
откладывать	_	V	B2	LM	1	откладывать	Inf	_	_	_	_
откладывать	_	V	B2	LM	2	откладывал	Masc.Sing.Past	_	_	_	_
откладывать	_	V	B2	LM	3	откладывая	Pres/Fut	_	_	_	_
отключать	_	A	B2	LM	1	отключающий	Nom.Masc.Sing	_	_	_	_
отопление	_	N.Neut.Inan	B2	LM	1	отопления	Gen.Sing	_	_	_	_
отопление	_	N.Neut.Inan	B2	LM	2	отопление	Acc.Sing	_	_	_	_
отопление	_	N.Neut.Inan	B2	LM	3	отоплением	Ins.Sing	_	_	_	_
отменять	_	V	B2	LM	1	отменять	Inf	_	_	_	_
отменять	_	V	B2	LM	2	отменяет	Sing.3.Pres/Fut	_	_	_	_
отменять	_	V	B2	LM	3	отменяют	Plur.3.Pres/Fut	_	_	_	_
отмечать	_	V	B2	Golosa, LM	1	отмечает	Sing.3.Pres/Fut	_	_	_	_
отмечать	_	V	B2	Golosa, LM	2	отмечали	Plur.Past	_	_	_	_
отмечать	_	V	B2	Golosa, LM	3	отмечал	Masc.Sing.Past	_	_	_	_
отправлять	_	V	B2	Golosa, MiP, LM	1	отправлять	Inf	_	_	_	_
отправлять	_	V	B2	Golosa, MiP, LM	2	отправляют	Plur.3.Pres/Fut	_	_	_	_
отправлять	_	V	B2	Golosa, MiP, LM	3	отправляет	Sing.3.Pres/Fut	_	_	_	_
отправляться	_	V	B2	LM	1	отправляется	Sing.3.Pres/Fut	_	_	_	_
отправляться	_	V	B2	LM	2	отправлялся	Masc.Sing.Past	_	_	_	_
отправляться	_	V	B2	LM	3	отправляться	Inf	_	_	_	_
отпраздновать	_	V	B2	LM	1	отпраздновать	Inf	_	_	_	_
отпраздновать	_	V	B2	LM	2	отпраздновала	Fem.Sing.Past	_	_	_	_
отпрашиваться	_	V	B2	LM	1	отпрашиваться	Inf	_	_	_	_
отпускать	_	V	B2	LM	1	отпускал	Masc.Sing.Past	_	_	_	_
отпускать	_	V	B2	LM	2	отпускают	Plur.3.Pres/Fut	_	_	_	_
отпускать	_	V	B2	LM	3	отпуская	Pres/Fut	_	_	_	_
отражать	_	V	B2	LM	1	отражает	Sing.3.Pres/Fut	_	_	_	_
отражать	_	V	B2	LM	2	отражают	Plur.3.Pres/Fut	_	_	_	_
отражать	_	A	B2	LM	3	отражающая	Nom.Fem.Sing	_	_	_	_
отрицательный	_	A	B2	LM	1	отрицательное	Nom.Neut.Sing	_	_	_	_
отрицательный	_	A	B2	LM	2	отрицательных	Gen.Plur	_	_	_	_
отрицательный	_	A	B2	LM	3	отрицательные	Nom.Plur	_	_	_	_
отреагировать	_	V	B2	LM	1	отреагировали	Plur.Past	_	_	_	_
отреагировать	_	V	B2	LM	2	отреагировал	Masc.Sing.Past	_	_	_	_
отреагировать	_	V	B2	LM	3	отреагирует	Sing.3.Pres/Fut	_	_	_	_
отрывок	_	N.Masc.Inan	B2	LM	1	отрывок	Nom.Sing	_	_	_	_
отрывок	_	N.Masc.Inan	B2	LM	2	отрывки	Nom.Plur	_	_	_	_
отрывок	_	N.Masc.Inan	B2	LM	3	отрывке	Loc.Sing	_	_	_	_
отрезать	_	V	B2	LM	1	отрезал	Masc.Sing.Past	_	_	_	_
отрезать	_	V	B2	LM	2	отрезают	Plur.3.Pres/Fut	_	_	_	_
отрезать	_	V	B2	LM	3	отрезать	Inf	_	_	_	_
отставка	_	N.Fem.Inan	B2	LM	1	отставку	Acc.Sing	_	_	_	_
отставка	_	N.Fem.Inan	B2	LM	2	отставки	Gen.Sing	_	_	_	_
отставка	_	N.Fem.Inan	B2	LM	3	отставка	Nom.Sing	_	_	_	_
отремонтировать	_	V	B2	LM	1	отремонтируешь	Sing.2.Pres/Fut	_	_	_	_
отремонтировать	_	A	B2	LM	2	отремонтированной	Ins.Fem.Sing	_	_	_	_
отремонтировать	_	A	B2	LM	3	отремонтирована	Fem.Sing	_	_	_	_
отчет	_	N.Masc.Inan	B2	LM	1	отчёт	Acc.Sing	_	_	_	_
отчет	_	N.Masc.Inan	B2	LM	2	отчёта	Gen.Sing	_	_	_	_
отчет	_	N.Masc.Inan	B2	LM	3	отчёты	Acc.Plur	_	_	_	_
оформление	_	N.Neut.Inan	B2	LM	1	оформления	Gen.Sing	_	_	_	_
оформление	_	N.Neut.Inan	B2	LM	2	оформлению	Dat.Sing	_	_	_	_
оформление	_	N.Neut.Inan	B2	LM	3	оформление	Nom.Sing	_	_	_	_
отреставрировать	_	A	B2	LM	1	отреставрированы	Plur	_	_	_	_
отреставрировать	_	V	B2	LM	2	отреставрировали	Plur.Past	_	_	_	_
охота	_	N.Fem.Inan	B2	LM	1	охота	Nom.Sing	_	_	_	_
охота	_	N.Fem.Inan	B2	LM	2	охоту	Acc.Sing	_	_	_	_
охота	_	N.Fem.Inan	B2	LM	3	охоты	Gen.Sing	_	_	_	_
отрывать	_	V	B2	LM	1	отрывая	Pres/Fut	_	_	_	_
отрывать	_	V	B2	LM	2	отрывает	Sing.3.Pres/Fut	_	_	_	_
отрывать	_	V	B2	LM	3	отрывают	Plur.3.Pres/Fut	_	_	_	_
охотник	_	N.Masc.Anim	B2	LM	1	охотники	Nom.Plur	_	_	_	_
охотник	_	N.Masc.Anim	B2	LM	2	охотник	Nom.Sing	_	_	_	_
охотник	_	N.Masc.Anim	B2	LM	3	охотника	Gen.Sing	_	_	_	_
охрана	_	N.Fem.Inan	B2	LM	1	охраны	Gen.Sing	_	_	_	_
охрана	_	N.Fem.Inan	B2	LM	2	охрану	Acc.Sing	_	_	_	_
охрана	_	N.Fem.Inan	B2	LM	3	охрана	Nom.Sing	_	_	_	_
охранник	_	N.Masc.Anim	B2	LM	1	охранниками	Ins.Plur	_	_	_	_
охранник	_	N.Masc.Anim	B2	LM	2	охранник	Nom.Sing	_	_	_	_
охранник	_	N.Masc.Anim	B2	LM	3	охранником	Ins.Sing	_	_	_	_
отставать	_	V	B2	LM	1	отстаёт	Sing.3.Pres/Fut	_	_	_	_
отставать	_	V	B2	LM	2	отставала	Fem.Sing.Past	_	_	_	_
отставать	_	V	B2	LM	3	отстаём	Plur.1.Pres/Fut	_	_	_	_
очередной	_	A	B2	LM	1	очередной	Inan.Acc.Masc.Sing	_	_	_	_
очередной	_	A	B2	LM	2	очередную	Acc.Fem.Sing	_	_	_	_
очередной	_	A	B2	LM	3	очередного	Gen.Masc.Sing	_	_	_	_
очередь	_	N.Fem.Inan	B2	MiP, LM	1	очередь	Acc.Sing	_	_	_	_
очередь	_	N.Fem.Inan	B2	MiP, LM	2	очереди	Loc.Sing	_	_	_	_
очередь	_	N.Fem.Inan	B2	MiP, LM	3	очередях	Loc.Plur	_	_	_	_
отсутствовать	_	V	B2	LM	1	отсутствует	Sing.3.Pres/Fut	_	_	_	_
отсутствовать	_	V	B2	LM	2	отсутствуют	Plur.3.Pres/Fut	_	_	_	_
отсутствовать	_	V	B2	LM	3	отсутствовал	Masc.Sing.Past	_	_	_	_
охарактеризовать	_	V	B2	LM	1	охарактеризовал	Masc.Sing.Past	_	_	_	_
охарактеризовать	_	V	B2	LM	2	охарактеризовать	Inf	_	_	_	_
охарактеризовать	_	A	B2	LM	3	охарактеризованы	Plur	_	_	_	_
ощущение	_	N.Neut.Inan	B2	LM	1	ощущение	Nom.Sing	_	_	_	_
ощущение	_	N.Neut.Inan	B2	LM	2	ощущения	Acc.Plur	_	_	_	_
ощущение	_	N.Neut.Inan	B2	LM	3	ощущений	Gen.Plur	_	_	_	_
падение	_	N.Neut.Inan	B2	LM	1	падения	Gen.Sing	_	_	_	_
падение	_	N.Neut.Inan	B2	LM	2	падение	Nom.Sing	_	_	_	_
падение	_	N.Neut.Inan	B2	LM	3	падении	Loc.Sing	_	_	_	_
пакет	_	N.Masc.Inan	B2	MiP, LM	1	пакета	Gen.Sing	_	_	_	_
пакет	_	N.Masc.Inan	B2	MiP, LM	2	пакет	Acc.Sing	_	_	_	_
пакет	_	N.Masc.Inan	B2	MiP, LM	3	пакетов	Gen.Plur	_	_	_	_
коми	_	N.Masc.Inan	B2	LM	1	коми	Nom.Sing	_	_	_	_
палата	_	N.Fem.Inan	B2	LM	1	палаты	Gen.Sing	_	_	_	_
палата	_	N.Fem.Inan	B2	LM	2	палата	Nom.Sing	_	_	_	_
палата	_	N.Fem.Inan	B2	LM	3	палату	Acc.Sing	_	_	_	_
палатка	_	N.Fem.Inan	B2	LM	1	палатки	Gen.Sing	_	_	_	_
палатка	_	N.Fem.Inan	B2	LM	2	палатку	Acc.Sing	_	_	_	_
палатка	_	N.Fem.Inan	B2	LM	3	палатке	Dat.Sing	_	_	_	_
палестинец	_	N.Masc.Anim	B2	LM	1	палестинцев	Gen.Plur	_	_	_	_
палестинец	_	N.Masc.Anim	B2	LM	2	палестинцы	Nom.Plur	_	_	_	_
палестинец	_	N.Masc.Anim	B2	LM	3	палестинцами	Ins.Plur	_	_	_	_
палка	_	N.Fem.Inan	B2	MiP, LM	1	палку	Acc.Sing	_	_	_	_
палка	_	N.Fem.Inan	B2	MiP, LM	2	палка	Nom.Sing	_	_	_	_
палка	_	N.Fem.Inan	B2	MiP, LM	3	палкой	Ins.Sing	_	_	_	_
пальчик	_	N.Masc.Inan	B2	LM	1	пальчик	Acc.Sing	_	_	_	_
пальчик	_	N.Masc.Inan	B2	LM	2	пальчики	Nom.Plur	_	_	_	_
пальчик	_	N.Masc.Inan	B2	LM	3	пальчиками	Ins.Plur	_	_	_	_
паника	_	N.Fem.Inan	B2	LM	1	паники	Gen.Sing	_	_	_	_
паника	_	N.Fem.Inan	B2	LM	2	панике	Loc.Sing	_	_	_	_
паника	_	N.Fem.Inan	B2	LM	3	паника	Nom.Sing	_	_	_	_
папка	_	N.Fem.Inan	B2	LM	1	папку	Acc.Sing	_	_	_	_
папка	_	N.Fem.Inan	B2	LM	2	папка	Nom.Sing	_	_	_	_
пара	_	N.Fem.Inan	B2	Golosa, LM	1	пару	Acc.Sing	_	_	_	_
пара	_	N.Fem.Inan	B2	Golosa, LM	2	пара	Nom.Sing	_	_	_	_
пара	_	N.Fem.Inan	B2	Golosa, LM	3	пары	Gen.Sing	_	_	_	_
парад	_	N.Masc.Inan	B2	LM	1	параде	Loc.Sing	_	_	_	_
парад	_	N.Masc.Inan	B2	LM	2	параду	Dat.Sing	_	_	_	_
парад	_	N.Masc.Inan	B2	LM	3	парадами	Ins.Plur	_	_	_	_
охотиться	_	V	B2	LM	1	охотятся	Plur.3.Pres/Fut	_	_	_	_
охотиться	_	A	B2	LM	2	охотящегося	Gen.Masc.Sing	_	_	_	_
охотиться	_	V	B2	LM	3	охотиться	Inf	_	_	_	_
параллельный	_	A	B2	LM	1	параллельных	Gen.Plur	_	_	_	_
параллельный	_	A	B2	LM	2	параллельная	Nom.Fem.Sing	_	_	_	_
параллельный	_	A	B2	LM	3	параллельный	Inan.Acc.Masc.Sing	_	_	_	_
парикмахер	_	N.Masc.Anim	B2	LM, Поехали	1	парикмахер	Nom.Sing	_	_	_	_
парикмахер	_	N.Masc.Anim	B2	LM, Поехали	2	парикмахеры	Nom.Plur	_	_	_	_
парикмахер	_	N.Masc.Anim	B2	LM, Поехали	3	парикмахером	Ins.Sing	_	_	_	_
парикмахерская	_	N.Fem.Inan	B2	LM	1	парикмахерскую	Acc.Sing	_	_	_	_
парикмахерская	_	N.Fem.Inan	B2	LM	2	парикмахерской	Loc.Sing	_	_	_	_
парикмахерская	_	N.Fem.Inan	B2	LM	3	парикмахерская	Nom.Sing	_	_	_	_
паркет	_	N.Masc.Inan	B2	LM	1	паркета	Gen.Sing	_	_	_	_
паркет	_	N.Masc.Inan	B2	LM	2	паркете	Loc.Sing	_	_	_	_
паркет	_	N.Masc.Inan	B2	LM	3	паркет	Nom.Sing	_	_	_	_
охранять	_	V	B2	LM	1	охранять	Inf	_	_	_	_
охранять	_	V	B2	LM	2	охраняет	Sing.3.Pres/Fut	_	_	_	_
охранять	_	A	B2	LM	3	охраняемых	Gen.Plur	_	_	_	_
партер	_	N.Masc.Inan	B2	MiP, LM	1	партера	Gen.Sing	_	_	_	_
партер	_	N.Masc.Inan	B2	MiP, LM	2	партере	Loc.Sing	_	_	_	_
партер	_	N.Masc.Inan	B2	MiP, LM	3	партер	Acc.Sing	_	_	_	_
партийный	_	A	B2	LM	1	партийного	Gen.Masc.Sing	_	_	_	_
партийный	_	A	B2	LM	2	партийное	Inan.Acc.Neut.Sing	_	_	_	_
партийный	_	A	B2	LM	3	партийных	Gen.Plur	_	_	_	_
парфюмерия	_	N.Fem.Inan	B2	Golosa, LM	1	парфюмерия	Nom.Sing	_	_	_	_
парфюмерия	_	N.Fem.Inan	B2	Golosa, LM	2	парфюмерии	Gen.Sing	_	_	_	_
парфюмерия	_	N.Fem.Inan	B2	Golosa, LM	3	парфюмерией	Ins.Sing	_	_	_	_
пасмурный	_	A	B2	LM	1	пасмурных	Gen.Plur	_	_	_	_
пасмурный	_	A	B2	LM	2	пасмурную	Acc.Fem.Sing	_	_	_	_
пасмурный	_	A	B2	LM	3	пасмурным	Ins.Neut.Sing	_	_	_	_
паспортный	_	A	B2	MiP, LM	1	паспортных	Gen.Plur	_	_	_	_
паспортный	_	A	B2	MiP, LM	2	паспортным	Ins.Masc.Sing	_	_	_	_
паспортный	_	A	B2	MiP, LM	3	паспортный	Nom.Masc.Sing	_	_	_	_
пассив	_	N.Masc.Inan	B2	LM	1	пассивах	Loc.Plur	_	_	_	_
пассив	_	N.Masc.Inan	B2	LM	2	пассивов	Gen.Plur	_	_	_	_
пассив	_	N.Masc.Inan	B2	LM	3	пассивами	Ins.Plur	_	_	_	_
пассивный	_	A	B2	LM	1	пассивных	Gen.Plur	_	_	_	_
пассивный	_	A	B2	LM	2	пассивный	Nom.Masc.Sing	_	_	_	_
пассивный	_	A	B2	LM	3	пассивные	Nom.Plur	_	_	_	_
пасха	_	N.Fem.Inan	B2	Golosa, LM	1	пасха	Nom.Sing	_	_	_	_
пасха	_	N.Fem.Inan	B2	Golosa, LM	2	пасху	Acc.Sing	_	_	_	_
пасха	_	N.Fem.Inan	B2	Golosa, LM	3	пасхи	Gen.Sing	_	_	_	_
патриот	_	N.Masc.Anim	B2	LM	1	патриоты	Nom.Plur	_	_	_	_
патриот	_	N.Masc.Anim	B2	LM	2	патриотов	Gen.Plur	_	_	_	_
патриот	_	N.Masc.Anim	B2	LM	3	патриот	Nom.Sing	_	_	_	_
патриотизм	_	N.Masc.Inan	B2	LM	1	патриотизм	Nom.Sing	_	_	_	_
патриотизм	_	N.Masc.Inan	B2	LM	2	патриотизме	Loc.Sing	_	_	_	_
патриотизм	_	N.Masc.Inan	B2	LM	3	патриотизма	Gen.Sing	_	_	_	_
пауза	_	N.Fem.Inan	B2	MiP, LM	1	пауза	Nom.Sing	_	_	_	_
пауза	_	N.Fem.Inan	B2	MiP, LM	2	паузы	Gen.Sing	_	_	_	_
пауза	_	N.Fem.Inan	B2	MiP, LM	3	паузу	Acc.Sing	_	_	_	_
паук	_	N.Masc.Anim	B2	LM	1	пауки	Nom.Plur	_	_	_	_
паук	_	N.Masc.Anim	B2	LM	2	пауков	Gen.Plur	_	_	_	_
паук	_	N.Masc.Anim	B2	LM	3	паукам	Dat.Plur	_	_	_	_
оштрафовать	_	V	B2	LM	1	оштрафуют	Plur.3.Pres/Fut	_	_	_	_
оштрафовать	_	V	B2	LM	2	оштрафуй	Imper.Sing.2	_	_	_	_
оштрафовать	_	V	B2	LM	3	оштрафовать	Inf	_	_	_	_
пачка	_	N.Fem.Inan	B2	LM	1	пачку	Acc.Sing	_	_	_	_
пачка	_	N.Fem.Inan	B2	LM	2	пачкой	Ins.Sing	_	_	_	_
пачка	_	N.Fem.Inan	B2	LM	3	пачками	Ins.Plur	_	_	_	_
ощущать	_	V	B2	LM	1	ощущает	Sing.3.Pres/Fut	_	_	_	_
ощущать	_	V	B2	LM	2	ощущать	Inf	_	_	_	_
ощущать	_	V	B2	LM	3	ощущаю	Sing.1.Pres/Fut	_	_	_	_
парализовать	_	V	B2	LM	1	парализует	Sing.3.Pres/Fut	_	_	_	_
парализовать	_	A	B2	LM	2	парализованы	Plur	_	_	_	_
парализовать	_	V	B2	LM	3	парализовать	Inf	_	_	_	_
паштет	_	N.Masc.Inan	B2	LM	1	паштет	Acc.Sing	_	_	_	_
паштет	_	N.Masc.Inan	B2	LM	2	паштеты	Nom.Plur	_	_	_	_
педагогический	_	A	B2	LM	1	педагогического	Gen.Masc.Sing	_	_	_	_
педагогический	_	A	B2	LM	2	педагогический	Nom.Masc.Sing	_	_	_	_
педагогический	_	A	B2	LM	3	педагогической	Gen.Fem.Sing	_	_	_	_
пейзаж	_	N.Masc.Inan	B2	LM	1	пейзаж	Acc.Sing	_	_	_	_
пейзаж	_	N.Masc.Inan	B2	LM	2	пейзажи	Acc.Plur	_	_	_	_
пейзаж	_	N.Masc.Inan	B2	LM	3	пейзажей	Gen.Plur	_	_	_	_
пельмень	_	N.Masc.Inan	B2	LM	1	пельмени	Nom.Plur	_	_	_	_
пельмень	_	N.Masc.Inan	B2	LM	2	пельменями	Ins.Plur	_	_	_	_
пельмень	_	N.Masc.Inan	B2	LM	3	пельменей	Gen.Plur	_	_	_	_
пена	_	N.Fem.Inan	B2	LM	1	пена	Nom.Sing	_	_	_	_
пена	_	N.Fem.Inan	B2	LM	2	пены	Gen.Sing	_	_	_	_
пена	_	N.Fem.Inan	B2	LM	3	пене	Loc.Sing	_	_	_	_
переговоры	_	N.Inan	B2	LM	1	переговоры	Acc.Plur	_	_	_	_
переговоры	_	N.Inan	B2	LM	2	переговоров	Gen.Plur	_	_	_	_
переговоры	_	N.Inan	B2	LM	3	переговорах	Loc.Plur	_	_	_	_
пахнуть	_	V	B2	Golosa, LM	1	пахло	Neut.Sing.Past	_	_	_	_
пахнуть	_	V	B2	Golosa, LM	2	пахнет	Sing.3.Pres/Fut	_	_	_	_
пахнуть	_	V	B2	Golosa, LM	3	пахнут	Plur.3.Pres/Fut	_	_	_	_
пачкать	_	V	B2	LM	1	пачкают	Plur.3.Pres/Fut	_	_	_	_
пачкать	_	V	B2	LM	2	пачкать	Inf	_	_	_	_
пачкаться	_	V	B2	LM	1	пачкаются	Plur.3.Pres/Fut	_	_	_	_
перевязывать	_	V	B2	LM	1	перевязывали	Plur.Past	_	_	_	_
перекресток	_	N.Masc.Inan	B2	LM	1	перекрёстке	Loc.Sing	_	_	_	_
перекресток	_	N.Masc.Inan	B2	LM	2	перекрёсток	Nom.Sing	_	_	_	_
перекресток	_	N.Masc.Inan	B2	LM	3	перекрёстки	Nom.Plur	_	_	_	_
переиздавать	_	V	B2	LM	1	переиздавали	Plur.Past	_	_	_	_
переносной	_	A	B2	LM	1	переносную	Acc.Fem.Sing	_	_	_	_
переносной	_	A	B2	LM	2	переносной	Inan.Acc.Masc.Sing	_	_	_	_
переключать	_	V	B2	LM	1	переключаю	Sing.1.Pres/Fut	_	_	_	_
переключать	_	V	B2	LM	2	переключала	Fem.Sing.Past	_	_	_	_
переключать	_	V	B2	LM	3	переключая	Pres/Fut	_	_	_	_
перекусить	_	V	B2	LM	1	перекусить	Inf	_	_	_	_
переписка	_	N.Fem.Inan	B2	LM	1	переписку	Acc.Sing	_	_	_	_
переписка	_	N.Fem.Inan	B2	LM	2	переписки	Gen.Sing	_	_	_	_
переписка	_	N.Fem.Inan	B2	LM	3	переписка	Nom.Sing	_	_	_	_
перелагать	_	V	B2	LM	1	перекладывать	Inf	_	_	_	_
переодеваться	_	V	B2	LM	1	переодеваются	Plur.3.Pres/Fut	_	_	_	_
переодеваться	_	V	B2	LM	2	переодеваться	Inf	_	_	_	_
переодеваться	_	V	B2	LM	3	переодевалась	Fem.Sing.Past	_	_	_	_
возникать	_	V	B2	LM	1	возникает	Sing.3.Pres/Fut	_	_	_	_
возникать	_	V	B2	LM	2	возникают	Plur.3.Pres/Fut	_	_	_	_
возникать	_	V	B2	LM	3	возникали	Plur.Past	_	_	_	_
приходиться	_	V	B2	LM	1	приходится	Sing.3.Pres/Fut	_	_	_	_
приходиться	_	V	B2	LM	2	приходилось	Neut.Sing.Past	_	_	_	_
приходиться	_	V	B2	LM	3	приходиться	Inf	_	_	_	_
переписываться	_	V	B2	Golosa, LM	1	переписываться	Inf	_	_	_	_
переписываться	_	V	B2	Golosa, LM	2	переписывался	Masc.Sing.Past	_	_	_	_
переписываться	_	V	B2	Golosa, LM	3	переписывались	Plur.Past	_	_	_	_
перец	_	N.Masc.Inan	B2	LM, Поехали	1	перец	Acc.Sing	_	_	_	_
перец	_	N.Masc.Inan	B2	LM, Поехали	2	перца	Gen.Sing	_	_	_	_
перец	_	N.Masc.Anim	B2	LM, Поехали	3	перцы	Nom.Plur	_	_	_	_
перила	_	N.Neut.Inan	B2	LM	1	перилам	Dat.Plur	_	_	_	_
перила	_	N.Neut.Inan	B2	LM	2	перил	Gen.Plur	_	_	_	_
перила	_	N.Inan	B2	LM	3	перилами	Ins.Plur	_	_	_	_
периодический	_	A	B2	LM	1	периодических	Gen.Plur	_	_	_	_
периодический	_	A	B2	LM	2	периодические	Nom.Plur	_	_	_	_
периодический	_	A	B2	LM	3	периодического	Gen.Neut.Sing	_	_	_	_
персик	_	N.Masc.Inan	B2	LM, Поехали	1	персиками	Ins.Plur	_	_	_	_
персик	_	N.Masc.Inan	B2	LM, Поехали	2	персики	Nom.Plur	_	_	_	_
персик	_	N.Masc.Inan	B2	LM, Поехали	3	персика	Gen.Sing	_	_	_	_
перспектива	_	N.Fem.Inan	B2	MiP, LM	1	перспективы	Nom.Plur	_	_	_	_
перспектива	_	N.Fem.Inan	B2	MiP, LM	2	перспективе	Loc.Sing	_	_	_	_
перспектива	_	N.Fem.Inan	B2	MiP, LM	3	перспективу	Acc.Sing	_	_	_	_
перспективный	_	A	B2	LM	1	перспективных	Gen.Plur	_	_	_	_
перспективный	_	A	B2	LM	2	перспективный	Nom.Masc.Sing	_	_	_	_
перспективный	_	A	B2	LM	3	перспективное	Nom.Neut.Sing	_	_	_	_
пессимизм	_	N.Masc.Inan	B2	LM	1	пессимизм	Acc.Sing	_	_	_	_
пессимизм	_	N.Masc.Inan	B2	LM	2	пессимизма	Gen.Sing	_	_	_	_
пессимистический	_	A	B2	LM	1	пессимистическое	Nom.Neut.Sing	_	_	_	_
пессимистический	_	A	B2	LM	2	пессимистический	Nom.Masc.Sing	_	_	_	_
пессимистический	_	A	B2	LM	3	пессимистическая	Nom.Fem.Sing	_	_	_	_
песчаный	_	A	B2	LM	1	песчаный	Inan.Acc.Masc.Sing	_	_	_	_
песчаный	_	A	B2	LM	2	песчаные	Nom.Plur	_	_	_	_
песчаный	_	A	B2	LM	3	песчаном	Loc.Masc.Sing	_	_	_	_
петрушка	_	N.Fem.Inan	B2	LM	1	петрушку	Acc.Sing	_	_	_	_
петрушка	_	N.Fem.Inan	B2	LM	2	петрушкой	Ins.Sing	_	_	_	_
петрушка	_	N.Fem.Inan	B2	LM	3	петрушки	Gen.Sing	_	_	_	_
петух	_	N.Masc.Anim	B2	LM	1	петухом	Ins.Sing	_	_	_	_
петух	_	N.Masc.Anim	B2	LM	2	петуха	Acc.Sing	_	_	_	_
петух	_	N.Masc.Anim	B2	LM	3	петух	Nom.Sing	_	_	_	_
печаль	_	N.Fem.Inan	B2	LM	1	печаль	Nom.Sing	_	_	_	_
печаль	_	N.Fem.Inan	B2	LM	2	печалью	Ins.Sing	_	_	_	_
печаль	_	N.Fem.Inan	B2	LM	3	печали	Gen.Sing	_	_	_	_
печальный	_	A	B2	LM	1	печальный	Nom.Masc.Sing	_	_	_	_
печальный	_	A	B2	LM	2	печальную	Acc.Fem.Sing	_	_	_	_
печальный	_	A	B2	LM	3	печальной	Ins.Fem.Sing	_	_	_	_
печать	_	N.Fem.Inan	B2	Golosa, LM	1	печати	Gen.Sing	_	_	_	_
печать	_	N.Fem.Inan	B2	Golosa, LM	2	печать	Acc.Sing	_	_	_	_
печать	_	N.Fem.Inan	B2	Golosa, LM	3	печатями	Ins.Plur	_	_	_	_
печень	_	N.Fem.Inan	B2	LM	1	печени	Gen.Sing	_	_	_	_
печень	_	N.Fem.Inan	B2	LM	2	печень	Nom.Sing	_	_	_	_
печка	_	N.Fem.Inan	B2	LM	1	печку	Acc.Sing	_	_	_	_
печка	_	N.Fem.Inan	B2	LM	2	печки	Gen.Sing	_	_	_	_
печка	_	N.Fem.Inan	B2	LM	3	печкой	Ins.Sing	_	_	_	_
печь	_	N.Fem.Inan	B2	LM	1	печь	Acc.Sing	_	_	_	_
печь	_	N.Fem.Inan	B2	LM	2	печи	Gen.Sing	_	_	_	_
печь	_	V	B2	LM	3	печёт	Sing.3.Pres/Fut	_	_	_	_
пешеход	_	N.Masc.Anim	B2	LM	1	пешехода	Gen.Sing	_	_	_	_
пешеход	_	N.Masc.Anim	B2	LM	2	пешеходов	Gen.Plur	_	_	_	_
пианист	_	N.Masc.Anim	B2	LM	1	пианисты	Nom.Plur	_	_	_	_
пламень	_	N.Neut.Inan	B2	LM	1	пламя	Nom.Sing	_	_	_	_
планета	_	N.Fem.Inan	B2	LM	1	планет	Gen.Plur	_	_	_	_
планета	_	N.Fem.Inan	B2	LM	2	планеты	Gen.Sing	_	_	_	_
планета	_	N.Fem.Inan	B2	LM	3	планете	Loc.Sing	_	_	_	_
переполнять	_	A	B2	LM	1	переполняющую	Acc.Fem.Sing	_	_	_	_
